gene_id
281	IUM83_00705
282	IUM83_00707
283	IUM83_00709
284	IUM83_00711
285	IUM83_00712
286	IUM83_00716
287	IUM83_00717
288	IUM83_00719
289	IUM83_00725
290	IUM83_00727
291	IUM83_00728
292	IUM83_00729
293	IUM83_00730
294	IUM83_00733
295	IUM83_00735
296	IUM83_00737
297	IUM83_00740
298	IUM83_00741
299	IUM83_00742
300	IUM83_00743
301	IUM83_00747
302	IUM83_00748
303	IUM83_00752
304	IUM83_00758
305	IUM83_00763
306	IUM83_00770
307	IUM83_00771
308	IUM83_00776
309	IUM83_00780
310	IUM83_00782
311	IUM83_00783
312	IUM83_00784
313	IUM83_00785
314	IUM83_00786
315	IUM83_00787
316	IUM83_00789
317	IUM83_00790
318	IUM83_00792
319	IUM83_00795
320	IUM83_00796
321	IUM83_00803
322	IUM83_00805
323	IUM83_00809
324	IUM83_00811
325	IUM83_00816
326	IUM83_00819
327	IUM83_00820
328	IUM83_00825
329	IUM83_00829
330	IUM83_00832
331	IUM83_00833
332	IUM83_00834
333	IUM83_00836
334	IUM83_00837
335	IUM83_00840
336	IUM83_00841
337	IUM83_00842
338	IUM83_00843
339	IUM83_00847
340	IUM83_00850
341	IUM83_00868
342	IUM83_00869
343	IUM83_00872
344	IUM83_00875
345	IUM83_00883
346	IUM83_00886
347	IUM83_00887
348	IUM83_00889
349	IUM83_00894
350	IUM83_00897
351	IUM83_00900
352	IUM83_00902
353	IUM83_00903
354	IUM83_00904
355	IUM83_00905
356	IUM83_00907
357	IUM83_00908
358	IUM83_00911
359	IUM83_00914
360	IUM83_00916
361	IUM83_00917
362	IUM83_00919
363	IUM83_00920
364	IUM83_00922
365	IUM83_00923
366	IUM83_00924
367	IUM83_00925
368	IUM83_00926
369	IUM83_00928
370	IUM83_00929
371	IUM83_00930
372	IUM83_00931
373	IUM83_00933
374	IUM83_00934
375	IUM83_00935
376	IUM83_00936
377	IUM83_00940
378	IUM83_00943
379	IUM83_00945
380	IUM83_00946
381	IUM83_00948
382	IUM83_00949
383	IUM83_00953
384	IUM83_00957
385	IUM83_00959
386	IUM83_00964
387	IUM83_00965
388	IUM83_00968
389	IUM83_00970
390	IUM83_00971
391	IUM83_00973
392	IUM83_00974
393	IUM83_00977
394	IUM83_00980
395	IUM83_00981
396	IUM83_00983
397	IUM83_00984
398	IUM83_00998
399	IUM83_01001
400	IUM83_01007
401	IUM83_01012
402	IUM83_01013
403	IUM83_01028
404	IUM83_01033
405	IUM83_01035
406	IUM83_01036
407	IUM83_01097
408	IUM83_01098
409	IUM83_01100
410	IUM83_01101
411	IUM83_01104
412	IUM83_01105
413	IUM83_01107
414	IUM83_01110
415	IUM83_01113
416	IUM83_01114
417	IUM83_01115
418	IUM83_01116
419	IUM83_01117
420	IUM83_01120
421	IUM83_01122
422	IUM83_01123
423	IUM83_01124
424	IUM83_01132
425	IUM83_01133
426	IUM83_01137
427	IUM83_01141
428	IUM83_01148
429	IUM83_01150
430	IUM83_01156
431	IUM83_01158
432	IUM83_01159
433	IUM83_01160
434	IUM83_01162
435	IUM83_01163
436	IUM83_01164
437	IUM83_01165
438	IUM83_01166
439	IUM83_01169
440	IUM83_01170
441	IUM83_01172
442	IUM83_01174
443	IUM83_01188
444	IUM83_01192
445	IUM83_01193
446	IUM83_01194
447	IUM83_01198
448	IUM83_01199
449	IUM83_01203
450	IUM83_01210
451	IUM83_01211
452	IUM83_01215
453	IUM83_01231
454	IUM83_01232
455	IUM83_01236
456	IUM83_01240
457	IUM83_01272
458	IUM83_01273
459	IUM83_01281
460	IUM83_01283
461	IUM83_01285
462	IUM83_01288
463	IUM83_01289
464	IUM83_01291
465	IUM83_01293
466	IUM83_01296
467	IUM83_01298
468	IUM83_01312
469	IUM83_01313
470	IUM83_01314
471	IUM83_01318
472	IUM83_01319
473	IUM83_01321
474	IUM83_01324
475	IUM83_01327
476	IUM83_01336
477	IUM83_01342
478	IUM83_01343
479	IUM83_01344
480	IUM83_01350
481	IUM83_01352
482	IUM83_01355
483	IUM83_01356
484	IUM83_01375
485	IUM83_01377
486	IUM83_01379
487	IUM83_01386
488	IUM83_01391
489	IUM83_01398
490	IUM83_01404
491	IUM83_01406
492	IUM83_01411
493	IUM83_01415
494	IUM83_01419
495	IUM83_01421
496	IUM83_01422
497	IUM83_01425
498	IUM83_01427
499	IUM83_01429
500	IUM83_01431
501	IUM83_01434
502	IUM83_01438
503	IUM83_01444
504	IUM83_01446
505	IUM83_01447
506	IUM83_01451
507	IUM83_01455
508	IUM83_01457
509	IUM83_01460
510	IUM83_01462
511	IUM83_01464
512	IUM83_01465
513	IUM83_01468
514	IUM83_01471
515	IUM83_01472
516	IUM83_01475
517	IUM83_01477
518	IUM83_01478
519	IUM83_01480
520	IUM83_01481
521	IUM83_01491
522	IUM83_01492
523	IUM83_01495
524	IUM83_01496
525	IUM83_01497
526	IUM83_01498
527	IUM83_01500
528	IUM83_01502
529	IUM83_01504
530	IUM83_01508
531	IUM83_01510
532	IUM83_01514
533	IUM83_01515
534	IUM83_01516
535	IUM83_01517
536	IUM83_01524
537	IUM83_01525
538	IUM83_01526
539	IUM83_01527
540	IUM83_01529
541	IUM83_01532
542	IUM83_01533
543	IUM83_01534
544	IUM83_01535
545	IUM83_01536
546	IUM83_01540
547	IUM83_01541
548	IUM83_01542
549	IUM83_01546
550	IUM83_01551
551	IUM83_01552
552	IUM83_01554
553	IUM83_01556
554	IUM83_01557
555	IUM83_01559
556	IUM83_01563
557	IUM83_01567
558	IUM83_01568
559	IUM83_01569
560	IUM83_01575
561	IUM83_01579
562	IUM83_01584
563	IUM83_01585
564	IUM83_01586
565	IUM83_01588
566	IUM83_01589
567	IUM83_01591
568	IUM83_01593
569	IUM83_01594
570	IUM83_01597
571	IUM83_01599
572	IUM83_01600
573	IUM83_01612
574	IUM83_01616
575	IUM83_01617
576	IUM83_01619
577	IUM83_01626
578	IUM83_01629
579	IUM83_01630
580	IUM83_01631
581	IUM83_01632
582	IUM83_01633
583	IUM83_01634
584	IUM83_01635
585	IUM83_01637
586	IUM83_01648
587	IUM83_01650
588	IUM83_01655
589	IUM83_01657
590	IUM83_01658
591	IUM83_01660
592	IUM83_01661
593	IUM83_01663
594	IUM83_01669
595	IUM83_01670
596	IUM83_01675
597	IUM83_01679
598	IUM83_01682
599	IUM83_01684
600	IUM83_01688
601	IUM83_01690
602	IUM83_01691
603	IUM83_01694
604	IUM83_01697
605	IUM83_01703
606	IUM83_01705
607	IUM83_01706
608	IUM83_01707
609	IUM83_01709
610	IUM83_01710
611	IUM83_01712
612	IUM83_01714
613	IUM83_01717
614	IUM83_01728
615	IUM83_01735
616	IUM83_01738
617	IUM83_01739
618	IUM83_01741
619	IUM83_01744
620	IUM83_01750
621	IUM83_01757
622	IUM83_01776
623	IUM83_01777
624	IUM83_01780
625	IUM83_01782
626	IUM83_01784
627	IUM83_01786
628	IUM83_01787
629	IUM83_01792
630	IUM83_01794
631	IUM83_01795
632	IUM83_01796
633	IUM83_01797
634	IUM83_01798
635	IUM83_01799
636	IUM83_01800
637	IUM83_01802
638	IUM83_01803
639	IUM83_01804
640	IUM83_01805
641	IUM83_01813
642	IUM83_01814
643	IUM83_01816
644	IUM83_01817
645	IUM83_01819
646	IUM83_01821
647	IUM83_01822
648	IUM83_01830
649	IUM83_01836
650	IUM83_01840
651	IUM83_01841
652	IUM83_01842
653	IUM83_01843
654	IUM83_01846
655	IUM83_01850
656	IUM83_01853
657	IUM83_01854
658	IUM83_01858
659	IUM83_01864
660	IUM83_01868
661	IUM83_01869
662	IUM83_01870
663	IUM83_01872
664	IUM83_01874
665	IUM83_01877
666	IUM83_01880
667	IUM83_01881
668	IUM83_01882
669	IUM83_01883
670	IUM83_01886
671	IUM83_01889
672	IUM83_01893
673	IUM83_01895
674	IUM83_01896
675	IUM83_01900
676	IUM83_01901
677	IUM83_01903
678	IUM83_01906
679	IUM83_01908
680	IUM83_01910
681	IUM83_01913
682	IUM83_01914
683	IUM83_01916
684	IUM83_01921
685	IUM83_01923
686	IUM83_01933
687	IUM83_01934
688	IUM83_01959
689	IUM83_01966
690	IUM83_01972
691	IUM83_02016
692	IUM83_02036
693	IUM83_02038
694	IUM83_02045
695	IUM83_02046
696	IUM83_02050
697	IUM83_02081
698	IUM83_02082
699	IUM83_02084
700	IUM83_02085
701	IUM83_02087
702	IUM83_02088
703	IUM83_02105
704	IUM83_02106
705	IUM83_02110
706	IUM83_02112
707	IUM83_02118
708	IUM83_02124
709	IUM83_02126
710	IUM83_02135
711	IUM83_02136
712	IUM83_02137
713	IUM83_02138
714	IUM83_02144
715	IUM83_02159
716	IUM83_02163
717	IUM83_02165
718	IUM83_02170
719	IUM83_02171
720	IUM83_02179
721	IUM83_02182
722	IUM83_02185
723	IUM83_02188
724	IUM83_02189
725	IUM83_02222
726	IUM83_02230
727	IUM83_02234
728	IUM83_02238
729	IUM83_02240
730	IUM83_02241
731	IUM83_02278
732	IUM83_02282
733	IUM83_02284
734	IUM83_02285
735	IUM83_02286
736	IUM83_02292
737	IUM83_02300
738	IUM83_02305
739	IUM83_02306
740	IUM83_02307
741	IUM83_02309
742	IUM83_02310
743	IUM83_02311
744	IUM83_02312
745	IUM83_02313
746	IUM83_02318
747	IUM83_02320
748	IUM83_02325
749	IUM83_02330
750	IUM83_02331
751	IUM83_02333
752	IUM83_02338
753	IUM83_02340
754	IUM83_02341
755	IUM83_02342
756	IUM83_02343
757	IUM83_02347
758	IUM83_02348
759	IUM83_02349
760	IUM83_02351
761	IUM83_02352
762	IUM83_02355
763	IUM83_02357
764	IUM83_02361
765	IUM83_02363
766	IUM83_02365
767	IUM83_02367
768	IUM83_02370
769	IUM83_02374
770	IUM83_02375
771	IUM83_02381
772	IUM83_02383
773	IUM83_02384
774	IUM83_02390
775	IUM83_02395
776	IUM83_02399
777	IUM83_02401
778	IUM83_02404
779	IUM83_02405
780	IUM83_02407
781	IUM83_02412
782	IUM83_02417
783	IUM83_02419
784	IUM83_02433
785	IUM83_02446
786	IUM83_02447
787	IUM83_02448
788	IUM83_02451
789	IUM83_02457
790	IUM83_02467
791	IUM83_02475
792	IUM83_02477
793	IUM83_02479
794	IUM83_02481
795	IUM83_02495
796	IUM83_02496
797	IUM83_02501
798	IUM83_02506
799	IUM83_02508
800	IUM83_02510
801	IUM83_02512
802	IUM83_02522
803	IUM83_02531
804	IUM83_02537
805	IUM83_02542
806	IUM83_02543
807	IUM83_02544
808	IUM83_02550
809	IUM83_02551
810	IUM83_02552
811	IUM83_02553
812	IUM83_02556
813	IUM83_02560
814	IUM83_02566
815	IUM83_02570
816	IUM83_02574
817	IUM83_02581
818	IUM83_02587
819	IUM83_02590
820	IUM83_02594
821	IUM83_02605
822	IUM83_02606
823	IUM83_02608
824	IUM83_02613
825	IUM83_02618
826	IUM83_02619
827	IUM83_02620
828	IUM83_02622
829	IUM83_02623
830	IUM83_02626
831	IUM83_02629
832	IUM83_02645
833	IUM83_02649
834	IUM83_02650
835	IUM83_02652
836	IUM83_02660
837	IUM83_02661
838	IUM83_02664
839	IUM83_02677
840	IUM83_02680
841	IUM83_02690
842	IUM83_02699
843	IUM83_02702
844	IUM83_02703
845	IUM83_02705
846	IUM83_02709
847	IUM83_02710
848	IUM83_02711
849	IUM83_02713
850	IUM83_02714
851	IUM83_02716
852	IUM83_02717
853	IUM83_02718
854	IUM83_02719
855	IUM83_02721
856	IUM83_02727
857	IUM83_02728
858	IUM83_02729
859	IUM83_02731
860	IUM83_02733
861	IUM83_02738
862	IUM83_02749
863	IUM83_02751
864	IUM83_02754
865	IUM83_02755
866	IUM83_02762
867	IUM83_02763
868	IUM83_02765
869	IUM83_02784
870	IUM83_02787
871	IUM83_02789
872	IUM83_02791
873	IUM83_02792
874	IUM83_02809
875	IUM83_02810
876	IUM83_02818
877	IUM83_02819
878	IUM83_02820
879	IUM83_02827
880	IUM83_02828
881	IUM83_02830
882	IUM83_02833
883	IUM83_02836
884	IUM83_02837
885	IUM83_02853
886	IUM83_02854
887	IUM83_02857
888	IUM83_02858
889	IUM83_02861
890	IUM83_02862
891	IUM83_02863
892	IUM83_02872
893	IUM83_02873
894	IUM83_02874
895	IUM83_02875
896	IUM83_02876
897	IUM83_02879
898	IUM83_02882
899	IUM83_02883
900	IUM83_02884
901	IUM83_02891
902	IUM83_02918
903	IUM83_02923
904	IUM83_02931
905	IUM83_02939
906	IUM83_02942
907	IUM83_02953
908	IUM83_02956
909	IUM83_02959
910	IUM83_02960
911	IUM83_02962
912	IUM83_02972
913	IUM83_02974
914	IUM83_02975
915	IUM83_02976
916	IUM83_02987
917	IUM83_02988
918	IUM83_02990
919	IUM83_03000
920	IUM83_03001
921	IUM83_03002
922	IUM83_03003
923	IUM83_03004
924	IUM83_03009
925	IUM83_03011
926	IUM83_03016
927	IUM83_03018
928	IUM83_03019
929	IUM83_03023
930	IUM83_03024
931	IUM83_03025
932	IUM83_03026
933	IUM83_03028
934	IUM83_03031
935	IUM83_03032
936	IUM83_03037
937	IUM83_03038
938	IUM83_03039
939	IUM83_03043
940	IUM83_03044
941	IUM83_03046
942	IUM83_03062
943	IUM83_03065
944	IUM83_03069
945	IUM83_03071
946	IUM83_03075
947	IUM83_03077
948	IUM83_03078
949	IUM83_03085
950	IUM83_03090
951	IUM83_03091
952	IUM83_03093
953	IUM83_03111
954	IUM83_03112
955	IUM83_03113
956	IUM83_03114
957	IUM83_03115
958	IUM83_03120
959	IUM83_03122
960	IUM83_03123
961	IUM83_03125
962	IUM83_03126
963	IUM83_03127
964	IUM83_03139
965	IUM83_03141
966	IUM83_03142
967	IUM83_03144
968	IUM83_03145
969	IUM83_03148
970	IUM83_03149
971	IUM83_03150
972	IUM83_03151
973	IUM83_03161
974	IUM83_03162
975	IUM83_03163
976	IUM83_03164
977	IUM83_03166
978	IUM83_03167
979	IUM83_03168
980	IUM83_03179
981	IUM83_03193
982	IUM83_03211
983	IUM83_03212
984	IUM83_03214
985	IUM83_03216
986	IUM83_03219
987	IUM83_03220
988	IUM83_03221
989	IUM83_03222
990	IUM83_03223
991	IUM83_03224
992	IUM83_03225
993	IUM83_03229
994	IUM83_03231
995	IUM83_03232
996	IUM83_03238
997	IUM83_03239
998	IUM83_03245
999	IUM83_03247
1000	IUM83_03262
1001	IUM83_03263
1002	IUM83_03273
1003	IUM83_03274
1004	IUM83_03276
1005	IUM83_03278
1006	IUM83_03280
1007	IUM83_03284
1008	IUM83_03285
1009	IUM83_03286
1010	IUM83_03289
1011	IUM83_03293
1012	IUM83_03294
1013	IUM83_03296
1014	IUM83_03299
1015	IUM83_03301
1016	IUM83_03309
1017	IUM83_03318
1018	IUM83_03319
1019	IUM83_03322
1020	IUM83_03323
1021	IUM83_03326
1022	IUM83_03327
1023	IUM83_03328
1024	IUM83_03329
1025	IUM83_03330
1026	IUM83_03331
1027	IUM83_03332
1028	IUM83_03333
1029	IUM83_03338
1030	IUM83_03343
1031	IUM83_03344
1032	IUM83_03345
1033	IUM83_03346
1034	IUM83_03350
1035	IUM83_03359
1036	IUM83_03361
1037	IUM83_03362
1038	IUM83_03364
1039	IUM83_03365
1040	IUM83_03368
1041	IUM83_03369
1042	IUM83_03371
1043	IUM83_03373
1044	IUM83_03377
1045	IUM83_03390
1046	IUM83_03391
1047	IUM83_03392
1048	IUM83_03398
1049	IUM83_03402
1050	IUM83_03403
1051	IUM83_03407
1052	IUM83_03410
1053	IUM83_03414
1054	IUM83_03422
1055	IUM83_03423
1056	IUM83_03424
1057	IUM83_03431
1058	IUM83_03432
1059	IUM83_03433
1060	IUM83_03434
1061	IUM83_03436
1062	IUM83_03437
1063	IUM83_03439
1064	IUM83_03446
1065	IUM83_03462
1066	IUM83_03468
1067	IUM83_03470
1068	IUM83_03471
1069	IUM83_03472
1070	IUM83_03490
1071	IUM83_03491
1072	IUM83_03492
1073	IUM83_03496
1074	IUM83_03505
1075	IUM83_03508
1076	IUM83_03510
1077	IUM83_03511
1078	IUM83_03517
1079	IUM83_03519
1080	IUM83_03520
1081	IUM83_03522
1082	IUM83_03526
1083	IUM83_03527
1084	IUM83_03529
1085	IUM83_03534
1086	IUM83_03536
1087	IUM83_03537
1088	IUM83_03544
1089	IUM83_03546
1090	IUM83_03547
1091	IUM83_03548
1092	IUM83_03549
1093	IUM83_03551
1094	IUM83_03558
1095	IUM83_03569
1096	IUM83_03574
1097	IUM83_03575
1098	IUM83_03577
1099	IUM83_03578
1100	IUM83_03580
1101	IUM83_03586
1102	IUM83_03602
1103	IUM83_03607
1104	IUM83_03609
1105	IUM83_03611
1106	IUM83_03612
1107	IUM83_03617
1108	IUM83_03618
1109	IUM83_03625
1110	IUM83_03626
1111	IUM83_03629
1112	IUM83_03633
1113	IUM83_03639
1114	IUM83_03645
1115	IUM83_03647
1116	IUM83_03654
1117	IUM83_03660
1118	IUM83_03663
1119	IUM83_03664
1120	IUM83_03665
1121	IUM83_03678
1122	IUM83_03685
1123	IUM83_03689
1124	IUM83_03692
1125	IUM83_03694
1126	IUM83_03696
1127	IUM83_03698
1128	IUM83_03701
1129	IUM83_03707
1130	IUM83_03751
1131	IUM83_03760
1132	IUM83_03781
1133	IUM83_03783
1134	IUM83_03805
1135	IUM83_03806
1136	IUM83_03807
1137	IUM83_03811
1138	IUM83_03830
1139	IUM83_03860
1140	IUM83_03865
1141	IUM83_03866
1142	IUM83_03867
1143	IUM83_03869
1144	IUM83_03878
1145	IUM83_03879
1146	IUM83_03888
1147	IUM83_03890
1148	IUM83_03897
1149	IUM83_03900
1150	IUM83_03901
1151	IUM83_03910
1152	IUM83_03911
1153	IUM83_03916
1154	IUM83_03918
1155	IUM83_03921
1156	IUM83_03927
1157	IUM83_03930
1158	IUM83_03931
1159	IUM83_03934
1160	IUM83_03940
1161	IUM83_03941
1162	IUM83_03949
1163	IUM83_03951
1164	IUM83_03952
1165	IUM83_03958
1166	IUM83_03959
1167	IUM83_03970
1168	IUM83_03971
1169	IUM83_03972
1170	IUM83_03981
1171	IUM83_03982
1172	IUM83_03983
1173	IUM83_04012
1174	IUM83_04013
1175	IUM83_04015
1176	IUM83_04018
1177	IUM83_04019
1178	IUM83_04024
1179	IUM83_04030
1180	IUM83_04033
1181	IUM83_04034
1182	IUM83_04036
1183	IUM83_04041
1184	IUM83_04047
1185	IUM83_04051
1186	IUM83_04062
1187	IUM83_04063
1188	IUM83_04065
1189	IUM83_04067
1190	IUM83_04068
1191	IUM83_04070
1192	IUM83_04076
1193	IUM83_04106
1194	IUM83_04108
1195	IUM83_04109
1196	IUM83_04110
1197	IUM83_04111
1198	IUM83_04114
1199	IUM83_04126
1200	IUM83_04133
1201	IUM83_04137
1202	IUM83_04138
1203	IUM83_04141
1204	IUM83_04142
1205	IUM83_04146
1206	IUM83_04147
1207	IUM83_04148
1208	IUM83_04152
1209	IUM83_04160
1210	IUM83_04162
1211	IUM83_04163
1212	IUM83_04166
1213	IUM83_04170
1214	IUM83_04172
1215	IUM83_04173
1216	IUM83_04174
1217	IUM83_04175
1218	IUM83_04176
1219	IUM83_04177
1220	IUM83_04186
1221	IUM83_04191
1222	IUM83_04195
1223	IUM83_04197
1224	IUM83_04199
1225	IUM83_04207
1226	IUM83_04209
1227	IUM83_04211
1228	IUM83_04212
1229	IUM83_04213
1230	IUM83_04219
1231	IUM83_04220
1232	IUM83_04221
1233	IUM83_04223
1234	IUM83_04224
1235	IUM83_04230
1236	IUM83_04231
1237	IUM83_04245
1238	IUM83_04246
1239	IUM83_04249
1240	IUM83_04252
1241	IUM83_04257
1242	IUM83_04258
1243	IUM83_04260
1244	IUM83_04264
1245	IUM83_04266
1246	IUM83_04267
1247	IUM83_04269
1248	IUM83_04270
1249	IUM83_04271
1250	IUM83_04273
1251	IUM83_04276
1252	IUM83_04278
1253	IUM83_04279
1254	IUM83_04280
1255	IUM83_04281
1256	IUM83_04282
1257	IUM83_04284
1258	IUM83_04285
1259	IUM83_04288
1260	IUM83_04289
1261	IUM83_04290
1262	IUM83_04292
1263	IUM83_04298
1264	IUM83_04299
1265	IUM83_04301
1266	IUM83_04310
1267	IUM83_04313
1268	IUM83_04317
1269	IUM83_04318
1270	IUM83_04321
1271	IUM83_04322
1272	IUM83_04323
1273	IUM83_04330
1274	IUM83_04332
1275	IUM83_04334
1276	IUM83_04337
1277	IUM83_04338
1278	IUM83_04339
1279	IUM83_04342
1280	IUM83_04345
1281	IUM83_04346
1282	IUM83_04347
1283	IUM83_04351
1284	IUM83_04352
1285	IUM83_04355
1286	IUM83_04356
1287	IUM83_04358
1288	IUM83_04359
1289	IUM83_04364
1290	IUM83_04365
1291	IUM83_04367
1292	IUM83_04369
1293	IUM83_04372
1294	IUM83_04374
1295	IUM83_04376
1296	IUM83_04378
1297	IUM83_04380
1298	IUM83_04381
1299	IUM83_04385
1300	IUM83_04415
1301	IUM83_04416
1302	IUM83_04417
1303	IUM83_04418
1304	IUM83_04420
1305	IUM83_04424
1306	IUM83_04425
1307	IUM83_04428
1308	IUM83_04433
1309	IUM83_04436
1310	IUM83_04439
1311	IUM83_04440
1312	IUM83_04442
1313	IUM83_04444
1314	IUM83_04445
1315	IUM83_04446
1316	IUM83_04447
1317	IUM83_04448
1318	IUM83_04449
1319	IUM83_04450
1320	IUM83_04452
1321	IUM83_04457
1322	IUM83_04458
1323	IUM83_04459
1324	IUM83_04460
1325	IUM83_04462
1326	IUM83_04464
1327	IUM83_04466
1328	IUM83_04467
1329	IUM83_04469
1330	IUM83_04470
1331	IUM83_04472
1332	IUM83_04473
1333	IUM83_04475
1334	IUM83_04482
1335	IUM83_04485
1336	IUM83_04487
1337	IUM83_04489
1338	IUM83_04490
1339	IUM83_04491
1340	IUM83_04497
1341	IUM83_04500
1342	IUM83_04506
1343	IUM83_04541
1344	IUM83_04548
1345	IUM83_04560
1346	IUM83_04563
1347	IUM83_04565
1348	IUM83_04566
1349	IUM83_04567
1350	IUM83_04568
1351	IUM83_04571
1352	IUM83_04594
1353	IUM83_04595
1354	IUM83_04598
1355	IUM83_04599
1356	IUM83_04600
1357	IUM83_04601
1358	IUM83_04604
1359	IUM83_04606
1360	IUM83_04607
1361	IUM83_04610
1362	IUM83_04614
